"UserID";"Location";"Age"
"16916";"hackettstown, new jersey, usa";"53"
"16917";"durant, oklahoma, usa";NULL
"16918";"eureka, california, usa";NULL
"16919";"fort erie, ontario, canada";"23"
"16920";"wilmette, illinois, usa";"56"
"16921";"barcelona, barcelona, spain";"31"
"16922";"singapore, alabama, singapore";"26"
"16923";"salop, england, united kingdom";"16"
"16924";"upper darby, pennsylvania, usa";"21"
"16925";"appleton, wisconsin, usa";NULL
"16926";"denver, colorado, usa";NULL
"16927";"dallas, texas, usa";NULL
"16928";"green valley, california, usa";"36"
"16929";"kuala lumpur, kuala lumpur, malaysia";"20"
"16930";"larkana, sindh, pakistan";"18"
"16931";"merrimack, new hampshire, usa";"62"
"16932";"arlington, texas, usa";NULL
"16933";"bangalore, karnataka, india";"34"
"16934";"north lauderdale, florida, usa";NULL
"16935";"saltville, virginia, usa";NULL
"16936";"philadelphia, pennsylvania, usa";"12"
"16937";"sabac, umbria, yugoslavia";"25"
"16938";"dalry aryshire, scotland, united kingdom";NULL
"16939";"50823 k�ln, nordrhein-westfalen, germany";"46"
"16940";"london, friuli venezia giulia, united kingdom";NULL
"16941";"aachen, nordrhein-westfalen, germany";NULL
"16942";"cannes, provence alpes cote d`azur, france";"20"
"16943";"sydney, new south wales, australia";NULL
"16944";"adelaide, south australia, australia";"44"
"16945";"guelph, ontario, canada";NULL
"16946";"milano, lombardia, italy";NULL
"16947";"aliquippa, pennsylvania, usa";NULL
"16948";"azusa, california, usa";"19"
"16949";"cadillac, michigan, usa";"49"
"16950";"san clemente, california, usa";"32"
"16951";"fawkner, victoria, australia";"24"
"16952";"st albans, england, united kingdom";"47"
"16953";"albuquerque, new mexico, usa";NULL
"16954";"utica, new york, usa";"38"
"16955";"prague, n/a, czech republic";NULL
"16956";"dfffgdf, victoria, austria";"19"
"16957";"henagar, alabama, usa";"24"
"16958";"niagara falls, ontario, canada";NULL
"16959";"taft, texas, usa";NULL
"16960";"hillsboro, oregon, usa";NULL
"16961";"kearny, new jersey, usa";"44"
"16962";"thurles, co. tipperary, ireland";NULL
"16963";"portishead, england, united kingdom";"45"
"16964";"preston, lancashire, united kingdom";"40"
"16965";"alton, illinois, usa";"45"
"16966";"waterloo, ontario, canada";"41"
"16967";"nottingham, england, united kingdom";"36"
"16968";"delphos, ohio, usa";"21"
"16969";"kelowna, british columbia,";NULL
"16970";"bethlehem, pennsylvania, usa";"20"
"16971";"la verne, california, usa";NULL
"16972";"denver, colorado, usa";"26"
"16973";"seattle, washington, usa";"45"
"16974";"alpharetta, georgia, usa";"38"
"16975";"toronto, ontario, canada";NULL
"16976";"ingleburn, new south wales, australia";"16"
"16977";"halifax, nova scotia, canada";NULL
"16978";"houston, texas, usa";"49"
"16979";"san diego, california, usa";NULL
"16980";"manchester, england, united kingdom";"37"
"16981";"nuremberg, bayern, germany";"37"
"16982";"christchurch, canterbury, new zealand";NULL
"16983";"madison, alabama, usa";"17"
"16984";"south boston, massachusetts, usa";"55"
"16985";"olympia, washington, usa";"36"
"16986";"baton rouge, louisiana, usa";"23"
"16987";"berkeley, california, usa";"53"
"16988";"amsterdam, noord holland, netherlands";"1"
"16989";"dijon, bourgogne, france";"35"
"16990";"johnstown, pennsylvania, usa";NULL
"16991";"kansas city, missouri, usa";NULL
"16992";"bonn, nordrhein-westfalen, germany";"35"
"16993";"clifton, new jersey, usa";"46"
"16994";"fairbanks, alaska,";"31"
"16995";"lewiston, maine, usa";"41"
"16996";"stratford, iowa, usa";"23"
"16997";"houston, texas, usa";NULL
"16998";"albert lea, minnesota, usa";"28"
"16999";"alexandria, virginia, usa";"48"
"17000";"preston, england, united kingdom";"30"
"17001";"sydney, new south wales, australia";NULL
"17002";"chesapeake, virginia, usa";"65"
"17003";"carlsbad, california, usa";NULL
"17004";"budd lake, new jersey, usa";NULL
"17005";"columbus, ohio, usa";"45"
"17006";"wilton manors, florida, usa";NULL
"17007";"pickering, ontario, canada";"18"
"17008";"kitchener, ontario, canada";"28"
"17009";"east lansing, michigan, usa";"28"
"17010";"hoboken, new jersey, usa";"39"
"17011";"ann arbor, michigan, usa";NULL
"17012";"moss beach, california,";NULL
"17013";"christchurch, delaware, new zealand";"25"
"17014";"calgary, alberta, canada";"64"
"17015";"stanmore, new south wales, australia";"41"
"17016";"auckland, waiheke, new zealand";NULL
"17017";"san jose, california, usa";NULL
"17018";"st. cloud, minnesota, usa";NULL
"17019";"ithaca, new york, usa";NULL
"17020";"london, hamburg, united kingdom";"38"
"17021";"sofia, sofia district, bulgaria";NULL
"17022";"regensburg, bayern, germany";"41"
"17023";"santa clarita, california, usa";"49"
"17024";"los angeles, california, usa";NULL
"17025";"lisboa, n/a, portugal";"22"
"17026";"allen park, michigan, usa";"25"
"17027";"woodland, pennsylvania, usa";"10"
"17028";"vandalia, missouri, usa";"41"
"17029";"vienna, vienna, austria";NULL
"17030";"cardinal, ontario, canada";"61"
"17031";"victoria, british columbia, canada";NULL
"17032";"urbana, illinois, usa";NULL
"17033";"providence, rhode island, usa";NULL
"17034";"nottingham, nottinghamshire, united kingdom";"16"
"17035";"la louvi�re, hainaut, belgium";"25"
"17036";"st louis, missouri, usa";"31"
"17037";"hammamet, nabeul, tunisia";NULL
"17038";"coacalco, esta de mexico, mexico";NULL
"17039";"roma, lazio, italy";NULL
"17040";"stuttgart, baden-wuerttemberg, germany";NULL
"17041";"minneapolis, minnesota, usa";"82"
"17042";"romford, england, united kingdom";"34"
"17043";"new delhi, new delhi, india";NULL
"17044";"culiacan, sinaloa, mexico";NULL
"17045";"holb�k, sj�lland, denmark";"25"
"17046";"lincon, nebraska, usa";"35"
"17047";"ciputat, tangerang, indonesia";"17"
"17048";"alicante, alicante, spain";"28"
"17049";"stouffville, ontario, canada";"32"
"17050";"bucyrus, ohio, usa";"26"
"17051";"st. louis, missouri, usa";NULL
"17052";"rimini, emilia romagna, italy";NULL
"17053";"vancouver, british columbia, canada";"43"
"17054";"boulogne billancourt, haut de seine, france";"26"
"17055";"milano, lombardia, italy";"31"
"17056";"lebach, saarland, germany";"32"
"17057";"haltern am see, nordrhein-westfalen, germany";NULL
"17058";"san antonio, texas, usa";"35"
"17059";"strasbourg, baden-wuerttemberg, france";"44"
"17060";"mainz, rheinland-pfalz, germany";"35"
"17061";"m�xico, m�xico, mexico";"33"
"17062";"m�xico, m�xico, mexico";"33"
"17063";"magdeburg, sachsen-anhalt, germany";"42"
"17064";"s roxana, illinois, usa";"27"
"17065";"amstelveen, noord holland, netherlands";"42"
"17066";"waterville, nova scotia, canada";"61"
"17067";"roma, lazio, italy";"39"
"17068";"williamstown, victoria, australia";"50"
"17069";"river falls, wisconsin, usa";NULL
"17070";"muri, aargau, switzerland";"19"
"17071";"�rebro, n�rke, sweden";"58"
"17072";"dormagen, nordrhein-westfalen, germany";"35"
"17073";"hazelton, north dakota, usa";"29"
"17074";"monza, lombardia, italy";NULL
"17075";"athens, attiki, greece";"34"
"17076";"aalborg, denmark, denmark";NULL
"17077";"springfield, ohio, usa";NULL
"17078";"howell, new jersey, usa";"14"
"17079";"cheltenham, gloucestershire, united kingdom";"40"
"17080";"perth, western australia, australia";NULL
"17081";"singapore, singapore, singapore";"51"
"17082";"brookings, south dakota, usa";"27"
"17083";"smithfield, rhode island, usa";"26"
"17084";"washougal, washington, usa";"16"
"17085";"mumbai, maha, india";"32"
"17086";"vancouver, british columbia, canada";NULL
"17087";"potsdam, brandenburg, germany";"28"
"17088";"moscow, moscow reach, russia";"32"
"17089";"st. paul, minnesota, usa";"39"
"17090";"oakland, california, usa";"52"
"17091";"boulder, colorado, usa";"22"
"17092";"firenze, toscana, italy";NULL
"17093";"hunters hill, new south wales, australia";"63"
"17094";"paris, ile de france, france";"36"
"17095";"aschaffenburg, bayern, germany";"41"
"17096";"marin, california, usa";"104"
"17097";"alicante, alicante, spain";"44"
"17098";"t�bingen, baden-wuerttemberg, germany";"46"
"17099";"paris, paris, france";"37"
"17100";"samsun, ilkadim, turkei";NULL
"17101";"south pekin, illinois, usa";NULL
"17102";"k�ln, nordrhein-westfalen, germany";"33"
"17103";"d�sseldorf, nordrhein-westfalen, germany";"35"
"17104";"new york, new york, usa";NULL
"17105";"irun, euskal herria,";"68"
"17106";"toronto, ontario, canada";"58"
"17107";"memphis, tennessee, usa";"37"
"17108";"standish, ,";NULL
"17109";"ventura, california, usa";"26"
"17110";"needham, massachusetts, usa";"48"
"17111";"caracas, miranda,";NULL
"17112";"munich, bayern, germany";"104"
"17113";"toledo, ohio, usa";"26"
"17114";"kuantan, kansas, malaysia";NULL
"17115";"tuban, brandenburg, indonesia";"19"
"17116";"port oranbg, florida, usa";NULL
"17117";"tokyo, japan, japan";NULL
"17118";"hamburg, hamburg, germany";"30"
"17119";"madrid, madrid, spain";"28"
"17120";"oviedo, aturias, spain";"30"
"17121";"tarragona, tarragona, spain";"51"
"17122";"san francisco, california, usa";NULL
"17123";"milan, lombardia, italy";NULL
"17124";"vancouver, washington, usa";"23"
"17125";"lewisville, north carolina, usa";"23"
"17126";"rome, n/a, italy";NULL
"17127";"castelfranco veneto, veneto, italy";"16"
"17128";"fairbanks, alaska, usa";"40"
"17129";"midland, texas, usa";"47"
"17130";"ibadan, oyo state, netherlands";NULL
"17131";"chennai, tamilnadu, india";"26"
"17132";"quezon city, metro manila, philippines";"21"
"17133";"chicago, illinois, usa";NULL
"17134";"skelmersdale, england, united kingdom";NULL
"17135";"bilbao, bizkaia, spain";"22"
"17136";"hyderabad, sind, pakistan";"29"
"17137";"somerville, massachusetts, usa";"26"
"17138";"schutterwald, baden-wuerttemberg, germany";"52"
"17139";"istanbul, wisconsin, turkey";"28"
"17140";"cebu city, cebu province philippines,";"26"
"17141";"m�xico, d.f, mexico";"18"
"17142";"fredericksburg, texas, usa";"15"
"17143";"gij�n, asturias, spain";NULL
"17144";"mumbai, maharashtra, india";"26"
"17145";"san francisco, california, usa";NULL
"17146";"canberra, australian capital territory, australia";"24"
"17147";"san francisco, california, usa";"22"
"17148";"goi�nia, goi�s, brazil";"25"
"17149";"kulim, calabria, malaysia";NULL
"17150";"milano, milano, italy";NULL
"17151";"plano, texas, usa";NULL
"17152";"ballwin, missouri, usa";NULL
"17153";"berlin, berlin, germany";NULL
"17154";"nahariya, western galilei, israel";"42"
"17155";"hamilton, ontario, canada";"18"
"17156";"n cape may, new jersey, usa";"47"
"17157";"eweee, illinois, philippines";"17"
"17158";"chandler, arizona, usa";"16"
"17159";"kewaskum, wisconsin, usa";"44"
"17160";"vista, california, usa";NULL
"17161";"london, london, united kingdom";"26"
"17162";"the spectales (suburb), western australia, australia";NULL
"17163";"ourense, galicia, spain";"20"
"17164";"enugu, enugu, nigeria";NULL
"17165";"leven, fife, united kingdom";NULL
"17166";"guanzate, lombardia, italy";"37"
"17167";"richmond, british columbia, canada";"30"
"17168";"veldhoven, noord brabant,";NULL
"17169";"kawakawa, northland, new zealand";NULL
"17170";"columbus, ohio, usa";"43"
"17171";"istanbul, n/a, turkey";"29"
"17172";"m�stoles, madrid, spain";"28"
"17173";"sydney, new south wales, australia";"38"
"17174";"york, north yorkshire, united kingdom";"26"
"17175";"oviedo, asturias, spain";"13"
"17176";"clarksville, tennessee, usa";"41"
"17177";"chapel hill, north carolina, usa";"67"
"17178";"cairo, cairo, egypt";"0"
"17179";"&#304;zmir, n/a, turkey";"29"
"17180";"san francisco, california, usa";"28"
"17181";"del mar, california, usa";"36"
"17182";"sant cugat del valles, catalu�a, spain";"39"
"17183";"zaragoza, zaragoza, spain";"23"
"17184";"davao city, davao del norte, philippines";"23"
"17185";"st. john`s, newfoundland, canada";NULL
"17186";"a coru�a, galicia, spain";"31"
"17187";"valencia, valencia, spain";"31"
"17188";"lisboa, lisboa, portugal";NULL
"17189";"chiswick, london, england, united kingdom";"24"
"17190";"woodstock, georgia, usa";"31"
"17191";"lemont, illinois, usa";"45"
"17192";"high point, north carolina, usa";"41"
"17193";"mobile, alabama, usa";"8"
"17194";"ashland, kentucky, usa";NULL
"17195";"regina, saskatchewan, canada";"33"
"17196";"grand rapids, michigan, usa";"14"
"17197";"desoto, texas, usa";"27"
"17198";"saginaw, texas, usa";NULL
"17199";"highland, indiana, usa";NULL
"17200";"canby, oregon, usa";"37"
"17201";"las cruces, new mexico, usa";"42"
"17202";"jerusalem, england, israel";"24"
"17203";"jacksonville, florida, usa";"32"
"17204";"woking, england, united kingdom";NULL
"17205";"calgary, alberta, canada";"22"
"17206";"bremen, bremen, germany";"18"
"17207";"tres cantos, madrid, spain";"39"
"17208";"s�o paulo, s�o paulo, brazil";"20"
"17209";"vinaroz, south carolina, spain";"37"
"17210";"y&#305;ld&#305;r&#305;m, bursa, turkey";"17"
"17211";"makkah, makkah, ksa";"31"
"17212";"alex, yukon territory, egypt";NULL
"17213";"henderson, tennessee, usa";"24"
"17214";"youngstown, ohio, usa";NULL
"17215";"clarksville, tennessee, usa";NULL
"17216";"halifax, nova scotia, canada";"0"
"17217";"alexandria, aly, egypt";"31"
"17218";"inver grove heights, minnesota, usa";NULL
"17219";"brisbane, queensland, australia";"20"
"17220";"mendham, new jersey, usa";NULL
"17221";"k�ln, nordrhein-westfalen, germany";"24"
"17222";"escondido, california, usa";"43"
"17223";"salem, massachusetts, usa";"59"
"17224";"london, england, united kingdom";NULL
"17225";"taksim, istanbul, turkey";"34"
"17226";"mesa, arizona, usa";NULL
"17227";"pasay, metro manila, philippines";NULL
"17228";"toronto, ontario, canada";NULL
"17229";"boston, massachusetts, usa";"29"
"17230";"audubon, new jersey, usa";NULL
"17231";"ottawa, ontario, canada";"73"
"17232";"fuquay-varina, north carolina, usa";NULL
"17233";"fuquay-varina, north carolina, usa";"54"
"17234";"ahtens, n/a, greece";"18"
"17235";"milwaukee, wisconsin, usa";"24"
"17236";"madrid, madrid, spain";"27"
"17237";"new york, new york, usa";"42"
"17238";"san jos�, san jos�, costa rica";"42"
"17239";"la coru�a, \"n/a\", spain";"50"
"17240";"las palmas de gran canaria, canarias, spain";"27"
"17241";"harrisburg, pennsylvania, usa";"68"
"17242";"barcelona, n/a, spain";"22"
"17243";"kiel, schleswig-holstein, germany";"17"
"17244";"stratford, london, england, united kingdom";"30"
"17245";"glasgow, kentucky, usa";"38"
"17246";"guilin, dc, china";"21"
"17247";"bucuresti, n/a,";"23"
"17248";"vero beach, florida, usa";"18"
"17249";"to, ontario, canada";"20"
"17250";"riva san vitale, ticino, switzerland";NULL
"17251";"milan, milano, italy";NULL
"17252";"moscow, n/a, russia";"23"
"17253";"rome, lazio, italy";"23"
"17254";"manresa, barcelona, spain";"24"
"17255";"treviso, veneto, italy";NULL
"17256";"bilbao, vizcaya, spain";"19"
"17257";"bergheim, nordrhein-westfalen, germany";NULL
"17258";"lueneburg, niedersachsen, germany";"23"
"17259";"istanbul, marmara, turkey";"46"
"17260";"istanbul, n/a, turkey";"32"
"17261";"poliesti, n/a, romania";NULL
"17262";"cleburne, texas, usa";NULL
"17263";"ankara, n/a,";NULL
"17264";"stuttgart, baden-wuerttemberg, germany";"34"
"17265";"southapton, england, united kingdom";NULL
"17266";"gray, maine, usa";NULL
"17267";"chiba, inage naganuma, japan";NULL
"17268";"jengka, malaysia, malaysia";NULL
"17269";"s�o paulo, n/a, brazil";"27"
"17270";"brooklyn, new york, usa";"39"
"17271";"40191, west java, indonesia";NULL
"17272";"pittsburgh, pennsylvania, usa";"23"
"17273";"sg. siput, perak, malaysia";"20"
"17274";"london, london, united kingdom";"38"
"17275";"tinley park, illinois, usa";NULL
"17276";"tucson, arizona, usa";NULL
"17277";"douglas, arizona, usa";"45"
"17278";"cottonwood, arizona, usa";"67"
"17279";"phoenix, arizona, usa";"42"
"17280";"angra do hero�smo, a�ores, portugal";"18"
"17281";"belvidere, illinois, usa";NULL
"17282";"irwin, pennsylvania, usa";"38"
"17283";"london, london, united kingdom";"57"
"17284";"barcelona, catalunya, spain";"16"
"17285";"sydney, new south wales, australia";"13"
"17286";"los realejos, yukon territory, spain";"22"
"17287";"torremolinos, m�laga, spain";"26"
"17288";"seattle, washington, usa";"64"
"17289";"vienna, vienna, austria";NULL
"17290";"aarhus, ,";NULL
"17291";"&#321;�d&#378;, wojew�dztwo &#322;�dzkie, poland";"28"
"17292";"carolina, puerto rico, puerto rico";NULL
"17293";"busto arsizio, lombardia, italy";"32"
"17294";"santiago, n/a, chile";"24"
"17295";"huelva, andalucia, spain";"46"
"17296";"quebec, quebec, canada";NULL
"17297";"santiago de compostela, galicia, spain";"36"
"17298";"costa mesa, california, usa";NULL
"17299";"rockville, maryland, usa";NULL
"17300";"s�o paulo, s�o paulo, brazil";"26"
"17301";"brescia, brescia, italy";NULL
"17302";"karachi, karachi, pakistan";"57"
"17303";"ripoll, wales, spain";"43"
"17304";"ripoll, abruzzo, spain";"43"
"17305";"candamo, , spain";"24"
"17306";"barcelona, barcelona, spain";"28"
"17307";"seattle, washington, usa";"36"
"17308";"alajuela, san carlos, costa rica";"32"
"17309";"coimbra, n/a, portugal";"24"
"17310";"southern pines, north carolina, usa";"28"
"17311";"valladolid, castilla-leon, spain";"25"
"17312";"capital federal, buenos aires, argentina";"29"
"17313";"c�rdoba, n/a, spain";"24"
"17314";"utrecht, utrecht, netherlands";"45"
"17315";"frankfurt am main, hessen, germany";NULL
"17316";"melbourne, victoria, australia";"17"
"17317";"v�xj�, kronoberg, sweden";NULL
"17318";"lausanne, vaud, switzerland";NULL
"17319";"varese, lombardia, italy";"30"
"17320";"milano, lombardia, italy";NULL
"17321";"mesa, arizona, usa";NULL
"17322";"certaldo, toscana, italy";"51"
"17323";"tucson, arizona, usa";NULL
"17324";"chandler, arizona, usa";"39"
"17325";"tucson, arizona, usa";NULL
"17326";"dortmund, nrw, germany";"64"
"17327";"scottsdale, arizona, usa";"17"
"17328";"bisbee, arizona, usa";NULL
"17329";"dushanbe, dc, tajikistan";"20"
"17330";"lille, nord, france";"34"
"17331";"berlin, berlin, germany";NULL
"17332";"phoenix, arizona, usa";"33"
"17333";"yuma, arizona, usa";"61"
"17334";"bullhead city, arizona, usa";NULL
"17335";"topeka, kansas, usa";"20"
"17336";"tehran, n/a, iran";"21"
"17337";"jacksonville, ,";NULL
"17338";"geneva, n/a, switzerland";"28"
"17339";"general santos city, south cotabato, philippines";NULL
"17340";"tucson, arizona, usa";NULL
"17341";"los angeles, california, usa";NULL
"17342";"socastee, south carolina, usa";"16"
"17343";"winfield, alabama, usa";"32"
"17344";"baku, caucasus, azerbaijan";"23"
"17345";"��d�, england, poland";"19"
"17346";"melton mowbray, england, united kingdom";"40"
"17347";"washington, dc, usa";"15"
"17348";"lisbon, n/a, portugal";"33"
"17349";"tanger, tanger,";NULL
"17350";"baroda, gujarat, india";NULL
"17351";"phoenix, arizona, usa";"38"
"17352";"peoria, arizona, usa";"22"
"17353";"tempe, arizona, usa";NULL
"17354";"roskilde, n/a, denmark";NULL
"17355";"phoenix, arizona, usa";NULL
"17356";"tucson, arizona, usa";NULL
"17357";"flagstaff, arizona, usa";"25"
"17358";"scottsdale, arizona, usa";"46"
"17359";"tucson, arizona, usa";"43"
"17360";"lausanne, vaud, switzerland";"20"
"17361";"putrajaya, w.p. putrajaya, malaysia";"17"
"17362";"peoria, arizona, usa";NULL
"17363";"adelaide, south australia, australia";"22"
"17364";"perth, western australia, australia";"27"
"17365";"brisbane, queensland, australia";"18"
"17366";"london, east london, united kingdom";"30"
"17367";"lanark, ontario, canada";"47"
"17368";"ovid, michigan, usa";"61"
"17369";"perth, western australia, australia";"22"
"17370";"lille, nord pas de calais, france";"19"
"17371";"bay harbor islands, florida, usa";NULL
"17372";"guardamar del segura, espa�a, spain";"47"
"17373";"roma, lazio, italy";"28"
"17374";"philadelphia, pennsylvania, usa";NULL
"17375";"milano, italy, italy";NULL
"17376";"green valley, arizona, usa";"90"
"17377";"gardiner, ,";NULL
"17378";"tehran, n/a, iran";"37"
"17379";"lecce, puglia, italy";NULL
"17380";"hull, quebec, canada";NULL
"17381";"andover, massachusetts, usa";NULL
"17382";"karachi,sindh,pakistan, sindh, pakistan";"21"
"17383";"riyadh, riyadh,";"53"
"17384";"beseri, perlis, malaysia";"25"
"17385";"phoenix. az, arizona, usa";NULL
"17386";"mcneal, arizona, usa";"44"
"17387";"verona, veneto, italy";NULL
"17388";"winnipeg, manitoba, canada";NULL
"17389";"tucson, arizona, usa";"41"
"17390";"phoenix, arizona, usa";"0"
"17391";"mesa, arizona, usa";NULL
"17392";"pamplona, navarra, spain";"16"
"17393";"pontevedra, pontevedra, spain";"25"
"17394";"apache junction, arizona, usa";"49"
"17395";"tempe, arizona, usa";NULL
"17396";"mesa, arizona, usa";"51"
"17397";"tacoma, washington, usa";NULL
"17398";"prince george, british columbia, canada";"27"
"17399";"tempe, arizona, usa";NULL
"17400";"county durham, durham, united kingdom";"17"
"17401";"fort worth, texas, usa";NULL
"17402";"tucson, arizona, usa";NULL
"17403";"chandler, arizona, usa";NULL
"17404";"sierra vista, ,";"70"
"17405";"tucson, arizona, usa";NULL
"17406";"winnipeg, manitoba, canada";"0"
"17407";"skokie, illinois, usa";NULL
"17408";"tucson, arizona, usa";NULL
"17409";"oklahoam city, oklahoma, usa";NULL
"17410";"sacramento, california, usa";NULL
"17411";"tucson, arizona, usa";NULL
"17412";"las vegas, nevada, usa";NULL
"17413";"norfolk, virginia, usa";"19"
"17414";"sydney, new south wales, australia";"14"
"17415";"kitchener, ontario, canada";"18"
"17416";"syracuse, new york, usa";"18"
"17417";"chicago, illinois, usa";NULL
"17418";"las vegas, nevada, usa";NULL
"17419";"kent, washington, usa";NULL
"17420";"sun lakes, arizona, usa";"62"
"17421";"lawrenceville, georgia, usa";"17"
"17422";"gallon jug, orange walk, belize";"51"
"17423";"perth, western australia, australia";"20"
"17424";"halifax, nova scotia, canada";"33"
"17425";"scottsdale, arizona, usa";NULL
"17426";"london, england, united kingdom";NULL
"17427";"san jose, california, usa";"32"
"17428";"madrid, madrid, spain";"27"
"17429";"east richmond melbourne, victoria, australia";"22"
"17430";"regina, saskatchewan, canada";"18"
"17431";"segovia, castilla y leon, spain";"20"
"17432";"sun city west, arizona, usa";NULL
"17433";"york, pennsylvania, usa";"36"
"17434";"chandler, arizona, usa";NULL
"17435";"goodyear, arizona, usa";"30"
"17436";"phoenix, arizona, usa";"49"
"17437";"murcia, murcia, spain";"64"
"17438";"phoenix, arizona, usa";NULL
"17439";"scottsdale, arizona, usa";NULL
"17440";"cudjoe key, florida, usa";NULL
"17441";"tuzla, n/a, bosnia and herzegovina";"24"
"17442";"hamburg, germany, germany";NULL
"17443";"chicago, illinois, usa";NULL
"17444";"christchurch, canterbury, new zealand";"26"
"17445";"iasi, romania, romania";"29"
"17446";"whittier, california, usa";"20"
"17447";"phoenix, abruzzo, usa";NULL
"17448";"tucson, arizona, usa";"43"
"17449";"tempe, arizona, usa";NULL
"17450";"montreal, quebec, canada";"27"
"17451";"la, california, usa";NULL
"17452";"singapore, n/a, singapore";"46"
"17453";"kenner, louisiana, usa";NULL
"17454";"chandler, arizona, usa";"29"
"17455";"brooklyn, new york, usa";"38"
"17456";"auburn, washington, usa";"32"
"17457";"tucson, arizona, usa";"43"
"17458";"glendale, arizona, usa";NULL
"17459";"a dream folding in on itself,and ever expanding, michigan, usa";"25"
"17460";"phoenix, ,";NULL
"17461";"summerville, south carolina, usa";"37"
"17462";"chandler, arizona, usa";NULL
"17463";"�rebro, n�rke, sweden";NULL
"17464";"farmington, new mexico, usa";"64"
"17465";"melbourne, victoria, australia";"17"
"17466";"cavezzo, emilia romagna, italy";NULL
"17467";"dunedin, otago, new zealand";"21"
"17468";"guildford, surrey, united kingdom";NULL
"17469";"mexico d.f., distrito federal, mexico";"47"
"17470";"cedartown, georgia, usa";NULL
"17471";"goodyear, arizona, usa";"42"
"17472";"portland, oregon, usa";NULL
"17473";"madrid, madrid, spain";"24"
"17474";"barcelona, catalunya, spain";"56"
"17475";"kirkland, arizona, usa";"51"
"17476";"lausanne, vaud, switzerland";"31"
"17477";"milano, lombardia, italy";NULL
"17478";"alcoy, alicante, spain";"19"
"17479";"prague, n/a, czech republic";NULL
"17480";"xalapa, n/a, mexico";NULL
"17481";"hollywood, florida, usa";NULL
"17482";"terrassa, barcelona, spain";"31"
"17483";"adelaide, south australia, australia";"14"
"17484";"springfield, illinois, usa";NULL
"17485";"denver, colorado, usa";"47"
"17486";"san pedro sula, cortes, honduras";NULL
"17487";"circle pines, minnesota, usa";"61"
"17488";"lahore, punjab, pakistan";"22"
"17489";"rio grande, rio grande, puerto rico";NULL
"17490";"lisboa, lisboa, portugal";"20"
"17491";"nasser city, cairo, egypt";"17"
"17492";"rome, lazio, italy";"18"
"17493";"london, england, united kingdom";"34"
"17494";"montreal, quebec, canada";"32"
"17495";"kuala lumpur, kuala lumpur, malaysia";NULL
"17496";"romford, england, united kingdom";"19"
"17497";"bennington, vermont, usa";"19"
"17498";"green bay, wisconsin, usa";"19"
"17499";"sydney, new south wales, australia";NULL
"17500";"deadwood, oregon, usa";"43"
"17501";"port angeles, washington, usa";NULL
"17502";"vancouver, british columbia, canada";"44"
"17503";"rawalpindi, punjab, pakistan";"25"
"17504";"rockville, , usa";NULL
"17505";"arlington, texas, usa";NULL
"17506";"youngstown, ohio, usa";NULL
"17507";"dublin, dublin, ireland";"37"
"17508";"santa rosa, california, usa";"32"
"17509";"toronto, ontario, canada";"22"
"17510";"santa rosa, california, usa";"23"
"17511";"manchester, uk, united kingdom";NULL
"17512";"cazenovia, new york, usa";NULL
"17513";"minneapolis, minnesota, usa";"33"
"17514";"bolingbrook, illinois, usa";NULL
"17515";"paradise valley, arizona, usa";"35"
"17516";"tempe, arizona, usa";"46"
"17517";"mesa, arizona, usa";NULL
"17518";"cairo, n/a, egypt";"29"
"17519";"melbourne, victoria, australia";"32"
"17520";"canberra, australian capital territory, australia";"24"
"17521";"uppsala, uppland, sweden";NULL
"17522";"melbourne, victoria, australia";"15"
"17523";"dothan, alabama, usa";"23"
"17524";"ostia, rome, italy";"21"
"17525";"berlin, berlin, germany";NULL
"17526";"milano, lombardia, italy";"53"
"17527";"napoli, campania, italy";NULL
"17528";"singapore, n/a, singapore";"22"
"17529";"rimini, emilia romagna, italy";NULL
"17530";"g, emilia romagna, italy";NULL
"17531";"eugene, oregon, usa";NULL
"17532";"bathurst, new brunswick, canada";"24"
"17533";"ulm, baden-w�rttemberg, germany";NULL
"17534";"paris, n/a, france";"37"
"17535";"rochester, new york, usa";NULL
"17536";"sharon, kansas, usa";"33"
"17537";"philadelphia, pennsylvania, usa";NULL
"17538";"palm, pennsylvania, usa";NULL
"17539";"groningen, groningen, netherlands";"26"
"17540";"mainz, rheinland-pfalz, germany";"37"
"17541";"crosslake, minnesota, usa";"13"
"17542";"seekonk, massachusetts, usa";NULL
"17543";"lugo, galicia, spain";"18"
"17544";"state road, north carolina, usa";NULL
"17545";"sun lakes, arizona, usa";"59"
"17546";"melrose, wisconsin, usa";"49"
"17547";"twinsburg, ohio, usa";NULL
"17548";"quad cities, illinois, usa";NULL
"17549";"cary, illinois, usa";NULL
"17550";"valentine, newcastle, new south wales, australia";"24"
"17551";"denver, dc, usa";"34"
"17552";"st. john`s, newfoundland, canada";"18"
"17553";"vienna, vienna, austria";NULL
"17554";"oakville, ontario, canada";NULL
"17555";"shoreview, minnesota, usa";NULL
"17556";"warren, vermont, usa";"71"
"17557";"london, england, united kingdom";"33"
"17558";"benton, kentucky, usa";"46"
"17559";"saskatoon, saskatchewan, canada";"45"
"17560";"melzo, lombardia, italy";"28"
"17561";"vancouver, british columbia, canada";"19"
"17562";"el cajon, california, usa";"31"
"17563";"peoria, illinois, usa";NULL
"17564";"indianapolis, indiana, usa";"18"
"17565";"frankfurt, hessen, germany";NULL
